date,volume.estimate,smoothed.estimate,volume.estimate.stderr,storage.capacity.estimate,total.available.tanks,sampled.tanks,truth_value_mb
2/11/18,362.4559511,358.0596358,3.06191754,724.1632023,4111,3315,
2/12/18,363.3441343,358.3862524,3.768939746,724.1632023,4111,3369,
2/13/18,362.8607403,358.8095549,3.809176175,724.1632023,4111,3351,
2/14/18,364.2689103,359.2002709,3.304869682,724.1632023,4111,3330,
2/15/18,363.9427856,359.7773177,3.07184252,724.1632023,4111,3288,
2/16/18,365.4664509,360.5069245,3.112634155,724.1632023,4111,2893,420.479
2/17/18,366.8284004,361.3978241,3.275764366,724.1632023,4111,2908,
2/18/18,368.2243103,362.2060289,3.753303125,724.1632023,4111,2898,
2/19/18,368.1835389,362.8953493,3.513007268,724.1632023,4111,3125,
2/20/18,367.4476212,363.474783,3.412670896,724.1632023,4111,3144,
2/21/18,366.0292927,363.9014264,2.666820767,724.1632023,4111,3103,
2/22/18,365.7527026,364.4943975,3.069429887,724.1632023,4111,3137,
2/23/18,366.444871,365.0299341,3.181882047,724.1632023,4111,3142,423.498
2/24/18,366.5894023,365.3238459,3.69305892,724.1632023,4111,3024,
2/25/18,369.5800132,365.8279417,3.553346086,724.1632023,4111,3048,
2/26/18,370.1605371,366.3415807,2.857269318,724.1632023,4111,3185,
2/27/18,370.5240979,366.820245,3.088919558,724.1632023,4111,3251,
2/28/18,368.9774487,367.2280255,2.931393353,724.1632023,4111,3242,
3/1/18,367.2294167,367.4253926,3.571699811,724.1632023,4111,3265,
3/2/18,367.9591892,367.6931529,3.113858411,724.1632023,4111,3290,425.906
3/3/18,369.5620118,367.9661903,2.683484038,724.1632023,4111,3370,
3/4/18,369.5056627,368.1446744,2.717262535,724.1632023,4111,3333,
3/5/18,369.0032895,368.1966064,3.150008891,724.1632023,4111,3293,
3/6/18,371.1337121,368.3932846,3.294711519,724.1632023,4111,3334,
3/7/18,371.5691216,368.6680513,2.791934032,724.1632023,4111,3358,
3/8/18,371.6191063,369.0407055,2.77878767,724.1632023,4111,3356,
3/9/18,369.3296797,369.2791707,2.915909338,724.1632023,4111,3399,430.928
3/10/18,367.1181084,369.3240531,2.901826717,724.1632023,4111,3434,
3/11/18,368.739169,369.4673709,3.340727503,724.1632023,4111,3418,
3/12/18,371.3171894,369.5831827,3.548318841,724.1632023,4111,3524,
3/13/18,369.94369,369.5687262,2.565262004,724.1632023,4111,3558,
3/14/18,372.7867806,369.7195717,2.971887123,724.1632023,4111,3587,
3/15/18,373.5703496,370.0257651,3.192437961,724.1632023,4111,3599,
3/16/18,372.678427,370.3890324,2.724466449,724.1632023,4111,3594,428.306
3/17/18,372.7835409,370.7106559,3.526264,724.1632023,4111,3590,
3/18/18,372.8215628,370.9279593,3.723881679,724.1632023,4111,3557,
3/19/18,371.0546567,371.0312256,2.792989059,724.1632023,4111,3572,
3/20/18,371.6296656,371.2063173,2.684512595,724.1632023,4111,3539,
3/21/18,375.2509492,371.4807998,2.646329427,724.1632023,4111,3503,
3/22/18,372.0945989,371.5158316,2.594165997,724.1632023,4111,3544,
3/23/18,372.2905099,371.5605918,3.469382528,724.1632023,4111,3566,429.949
3/24/18,373.5105704,371.8393179,2.615076908,724.1632023,4111,3587,
3/25/18,373.8471888,372.2879232,2.82501791,724.1632023,4111,3581,
3/26/18,377.6648813,372.8829707,2.678203431,724.1632023,4111,3597,
3/27/18,376.1741677,373.2067693,3.326081077,724.1632023,4111,3597,
3/28/18,376.0581849,373.6144023,3.147563523,724.1632023,4111,3544,
3/29/18,377.9357238,373.9576652,3.335281526,724.1632023,4111,3525,
3/30/18,383.8091555,374.6402522,3.052304311,724.1632023,4111,3523,425.332
3/31/18,382.586987,375.3008229,3.105787835,724.1632023,4111,3495,
4/1/18,382.3699092,375.9399141,2.80696206,724.1632023,4111,3490,
4/2/18,383.3484599,376.6417073,3.288271262,724.1632023,4111,3482,
4/3/18,384.757187,377.5552093,3.011741175,724.1632023,4111,3512,
4/4/18,386.3600058,378.537232,3.351555601,724.1632023,4111,3362,
4/5/18,387.0156837,379.3215476,3.486557503,724.1632023,4111,3350,
4/6/18,388.7352945,380.4309273,2.951013403,724.1632023,4111,3313,428.638
4/7/18,389.1929014,381.5577534,3.202592898,724.1632023,4111,3238,
4/8/18,387.1403002,382.466402,2.950635811,724.1632023,4111,3221,
4/9/18,384.1410918,383.1526622,3.017592741,724.1632023,4111,3219,
4/10/18,382.5676183,383.4795114,2.811975272,724.1632023,4111,3227,
4/11/18,379.3694107,383.6925276,3.125849392,724.1632023,4111,3229,
4/12/18,380.9655321,384.0196841,2.68328468,724.1632023,4111,3436,
4/13/18,381.4040085,384.250903,3.093284379,724.1632023,4111,3452,427.567
4/14/18,382.4374583,384.1594566,2.760438229,724.1632023,4111,3456,
4/15/18,387.5125789,384.4878294,3.441324077,724.1632023,4111,3352,
4/16/18,389.9899384,384.9958313,2.467207227,724.1632023,4111,3305,
4/17/18,388.1216118,385.3140414,3.075198902,724.1632023,4111,3296,
4/18/18,390.1063072,385.6706494,3.255952918,724.1632023,4111,3342,
4/19/18,388.4324884,385.8088149,2.958879085,724.1632023,4111,3386,
4/20/18,384.644938,385.6507652,3.291220878,724.1632023,4111,3346,429.737
4/21/18,387.2275773,385.5502508,3.232146729,724.1632023,4111,3367,
4/22/18,382.4987618,385.1039748,3.705097526,724.1632023,4111,3497,
4/23/18,383.3903193,384.8539761,3.981647832,724.1632023,4111,3532,
4/24/18,383.1907094,384.7906172,3.188914181,724.1632023,4111,3556,
4/25/18,380.8533872,384.6763352,3.076290881,724.1632023,4111,3559,
4/26/18,383.4075424,384.9455439,2.904459909,724.1632023,4111,3582,
4/27/18,386.0339055,385.2834355,2.762367589,724.1632023,4111,3599,435.955
4/28/18,387.8702088,385.7145155,3.185959046,724.1632023,4111,3564,
4/29/18,386.3106663,385.9727294,3.685362914,724.1632023,4111,3574,
4/30/18,389.1669316,386.0830196,3.126862441,724.1632023,4111,3589,
5/1/18,388.1673978,385.9615169,3.284169484,724.1632023,4111,3580,
5/2/18,385.3412364,385.7761585,3.308500327,724.1632023,4111,3582,
5/3/18,385.2367584,385.4515219,3.57409982,724.1632023,4111,3603,
5/4/18,385.6774371,385.2678518,3.372730766,724.1632023,4111,3561,433.758
5/5/18,385.2323143,385.3070102,3.523573301,724.1632023,4111,3555,
5/6/18,385.1933441,385.1713947,3.7288104,724.1632023,4111,3532,
5/7/18,384.9212294,385.3328925,3.539434134,724.1632023,4111,3536,
5/8/18,383.4181929,385.3347508,3.82389074,724.1632023,4111,3522,
5/9/18,383.4124098,385.3495308,3.179318752,724.1632023,4111,3529,
5/10/18,383.9377559,385.5551554,3.145531978,724.1632023,4111,3538,
5/11/18,384.0989708,385.6012506,2.784611779,724.1632023,4111,3497,432.354
5/12/18,385.2969913,385.552123,2.305861156,724.1632023,4111,3456,
5/13/18,384.4615557,385.3248795,3.104690107,724.1632023,4111,3384,
5/14/18,385.4883916,385.2700611,2.960315435,724.1632023,4111,3386,
5/15/18,385.3651736,385.0166106,2.449427421,724.1632023,4111,3373,
5/16/18,386.1729344,384.8836464,2.370957321,724.1632023,4111,3315,
5/17/18,386.1154249,384.9352589,2.707408801,724.1632023,4111,3330,
5/18/18,384.6906387,384.898851,3.052058474,724.1632023,4111,3289,438.132
5/19/18,385.1505872,384.8637276,3.012263554,724.1632023,4111,3279,
5/20/18,384.3329199,384.803768,2.799375087,724.1632023,4111,3215,
5/21/18,384.7381234,384.77342,2.356029774,724.1632023,4111,3194,
5/22/18,384.8350395,384.767674,2.864821289,724.1632023,4111,3175,
5/23/18,383.1749852,384.7514601,2.260621363,724.1632023,4111,3169,
5/24/18,382.9104699,384.7179975,2.338902113,724.1632023,4111,3097,
5/25/18,382.5797676,384.6274649,2.964646045,724.1632023,4111,2992,434.512
5/26/18,383.1841114,384.5664743,2.496504743,724.1632023,4111,2918,
5/27/18,383.3347229,384.4356564,2.598665015,724.1632023,4111,2921,
5/28/18,384.256754,384.422003,2.320094227,724.1632023,4111,2952,
5/29/18,384.0831505,384.3283202,2.926759914,724.1632023,4111,2797,
5/30/18,383.5544025,384.2076021,3.007212665,724.1632023,4111,2837,
5/31/18,383.8823354,384.0548955,2.512290732,724.1632023,4111,2814,
6/1/18,382.8868597,383.8396579,2.665126099,724.1632023,4111,2839,436.584
6/2/18,383.3060861,383.7473543,3.011157125,724.1632023,4111,2762,
6/3/18,382.5905586,383.5766858,2.607572462,724.1632023,4111,2800,
6/4/18,381.9838739,383.4200827,3.045234787,724.1632023,4111,2784,
6/5/18,381.282999,383.1897411,2.931123836,724.1632023,4111,2881,
6/6/18,382.1261722,383.0091499,2.7541603,724.1632023,4111,2893,
6/7/18,382.2748715,382.9491423,2.648381042,724.1632023,4111,2906,
6/8/18,382.931138,382.9505202,2.505235467,724.1632023,4111,2884,432.441
6/9/18,384.8536579,383.1021129,2.72848747,724.1632023,4111,2889,
6/10/18,384.1633147,383.1673931,3.335222679,724.1632023,4111,2857,
6/11/18,383.3701054,383.169752,3.14520605,724.1632023,4111,2877,
6/12/18,384.2401041,383.168642,2.687126607,724.1632023,4111,2889,
6/13/18,384.3017974,383.1832184,3.090844375,724.1632023,4111,2896,
6/14/18,384.1641873,383.2238707,2.66409825,724.1632023,4111,2947,
6/15/18,385.2382573,383.3142655,2.452357824,724.1632023,4111,2942,426.527
6/16/18,386.1280992,383.5303482,2.450748007,724.1632023,4111,2942,
6/17/18,386.2513649,383.7267001,2.828424299,724.1632023,4111,2918,
6/18/18,385.7834842,383.9395618,3.113623072,724.1632023,4111,2914,
6/19/18,386.4984809,384.2405356,3.329026702,724.1632023,4111,2927,
6/20/18,382.2215258,384.3031041,3.047838497,724.1632023,4111,2984,
6/21/18,382.6592315,384.3386413,2.916577089,724.1632023,4111,2864,
6/22/18,383.0455549,384.3900202,3.17717286,724.1632023,4111,2849,416.636
6/23/18,382.7040043,384.374878,2.534073166,724.1632023,4111,2850,
6/24/18,382.6579134,384.228495,2.597312319,724.1632023,4111,2900,
6/25/18,381.9303439,384.0796303,3.348193259,724.1632023,4111,2907,
6/26/18,382.2344933,384.0039228,3.332311911,724.1632023,4111,2842,
6/27/18,381.1258082,383.7963031,2.952953348,724.1632023,4111,2770,
6/28/18,381.840566,383.632221,3.092071341,724.1632023,4111,2792,
6/29/18,379.2500055,383.3046089,3.970495485,724.1632023,4111,2880,
6/30/18,378.7915736,382.87483,3.782356428,724.1632023,4111,2922,
7/1/18,377.8869882,382.3254226,4.304743914,724.1632023,4111,2902,
7/2/18,376.3356705,381.6643763,3.860947606,724.1632023,4111,2885,
